Country,City,AccentCity,Region,Population,Latitude,Longitude
de,lauenburg,Lauenburg,10,11796,53.366667,10.566667
cz,velke mezirici,Velke Mezirici,80,11795,49.355442,16.01449
ci,alepe,Alépé,82,11794,5.500397,-3.663083
ci,ndiekro,Ndiékro,81,11794,7.426754,-4.765391
de,dossenheim,Dossenheim,1,11794,49.450278,8.674722
es,rianxo,Rianxo,58,11793,42.649765,-8.81763
de,bad iburg,Bad Iburg,6,11790,52.15,8.05
fr,aubergenville,Aubergenville,A7,11785,48.959957,1.854673
de,linkenheim-hochstetten,Linkenheim-Hochstetten,1,11783,49.137222,8.403333
fr,valbonne,Valbonne,B8,11782,43.641272,7.005747
de,norvenich,Nörvenich,7,11778,50.8,6.65
fr,villefranche-de-rouergue,Villefranche-de-Rouergue,B3,11775,44.350712,2.034177
at,waidhofen,Waidhofen,3,11774,47.966667,14.766667
br,joanopolis,Joanópolis,27,11772,-22.933333,-46.283333
ch,kussnacht,Kussnacht,11,11771,47.085571,8.442057
de,gardelegen,Gardelegen,14,11771,52.533333,11.366667
br,rio casca,Rio Casca,15,11769,-20.216667,-42.65
at,eisenstadt,Eisenstadt,1,11767,47.85,16.516667
at,hard,Hard,8,11766,47.483056,9.683056
be,de haan,De Haan,9,11766,51.266667,3.033333
ca,port hope,Port Hope,8,11765,43.95,-78.3
br,sao paulo de olivenca,São Paulo de Olivença,4,11763,-3.45,-68.8
de,schuttorf,Schüttorf,6,11762,52.316667,7.233333
br,borborema,Borborema,27,11759,-21.616667,-49.066667
fr,les ponts-de-ce,Les Ponts-de-Cé,B5,11757,47.424076,-0.524165
co,neira,Neira,37,11755,5.166498,-75.520008
bo,rurrenabaque,Rurrenabaque,3,11750,-14.4666667,-67.5666667
ba,livno,Livno,1,11748,43.8269444,17.0077778
de,morsbach,Morsbach,7,11743,50.866667,7.75
es,madridejos,Madridejos,54,11743,39.468226,-3.531957
de,durmersheim,Durmersheim,1,11742,48.933333,8.266667
fr,beaumont,Beaumont,98,11742,45.751226,3.083551
et,dejen,Dejen,46,11739,10.166667,38.133333
br,manga,Manga,15,11733,-14.766667,-43.933333
fr,ramonville-saint-agne,Ramonville-Saint-Agne,B3,11732,43.547937,1.470791
br,senador guiomard,Senador Guiomard,1,11727,-10.166667,-67.833333
co,darien,Darién,29,11724,3.930645,-76.484811
fr,francheville,Francheville,B9,11724,45.738792,4.772185
bg,elhovo,Elhovo,65,11723,42.1666667,26.5666667
br,santo antonio do sudoeste,Santo Antônio do Sudoeste,18,11723,-26.068889,-53.725278
ch,meilen,Meilen,25,11723,47.270429,8.643675
cz,rychnov nad kneznou,Rychnov nad Kneznou,82,11721,50.166667,16.283333
cr,guacimo,Guácimo,7,11720,8.948405,-83.109585
at,zwettl,Zwettl,3,11718,48.616667,15.166667
br,bom jardim,Bom Jardim,21,11716,-22.15,-42.416667
fr,valenton,Valenton,A8,11716,48.74527,2.464669
br,canto do buriti,Canto do Buriti,20,11715,-8.116667,-42.966667
de,altdorf,Altdorf,2,11709,48.15,12.183333
fr,allonnes,Allonnes,B5,11707,47.967395,0.158067
br,ipanema,Ipanema,15,11705,-19.783333,-41.733333
de,velten,Velten,11,11697,52.683333,13.183333
ca,whitchurch-stouffville,Whitchurch-Stouffville,8,11696,43.966667,-79.25
au,karratha,Karratha,8,11694,-20.73649,116.84638
br,flores,Flores,30,11694,-7.85,-37.983333
fi,ilmajoki,Ilmajoki,15,11694,62.733333,22.566667
de,graben-neudorf,Graben-Neudorf,1,11683,49.170278,8.487778
cr,buenos aires,Buenos Aires,7,11680,8.859576,-83.502242
br,miracatu,Miracatu,27,11679,-24.283333,-47.466667
do,salcedo,Salcedo,19,11676,19.3833333,-70.4166667
de,rosbach,Rosbach,7,11674,50.8,7.616667
de,heddesheim,Heddesheim,1,11673,49.505556,8.603611
dk,bronderslev,Brønderslev,19,11671,57.265112,9.959859
de,besigheim,Besigheim,1,11667,48.983333,9.133333
at,marchtrenk,Marchtrenk,4,11666,48.183333,14.116667
de,calbe,Calbe,14,11666,51.9,11.766667
de,lehre,Lehre,6,11664,52.333333,10.666667
cf,mongoumba,Mongoumba,17,11663,3.6333333,18.6
ch,versoix,Versoix,7,11660,46.284017,6.161659
br,santa vitoria,Santa Vitória,15,11657,-18.833333,-50.133333
fr,nogent-le-rotrou,Nogent-le-Rotrou,A3,11657,48.320197,0.820593
de,rudersberg,Rudersberg,1,11651,48.883333,9.533333
br,jaguaruna,Jaguaruna,26,11650,-28.6,-49.033333
de,gangelt,Gangelt,7,11647,50.983333,6
de,munchberg,Münchberg,2,11646,50.2,11.783333
do,villa vazquez,Villa Vázquez,15,11645,19.75,-71.45
de,trostberg,Trostberg,2,11640,48.033333,12.55
br,brejo,Brejo,13,11636,-3.683333,-42.783333
af,lar gerd,Lar Gerd,33,11635,35.489361,66.664088
fr,gaillac,Gaillac,B3,11635,43.901111,1.902021
au,muswellbrook,Muswellbrook,2,11630,-32.261181,150.890091
ba,odzak,Odzak,1,11621,45.0111111,18.3266667
de,ladenburg,Ladenburg,1,11621,49.475,8.606944
br,jitauna,Jitaúna,5,11619,-14.016667,-39.95
br,tabatinga,Tabatinga,27,11617,-21.716667,-48.683333
de,eisenberg,Eisenberg,15,11616,50.966667,11.9
de,burgthann,Burgthann,2,11615,49.35,11.3
de,eichenau,Eichenau,2,11614,48.166667,11.316667
de,lindenberg,Lindenberg,2,11614,47.6,9.9
de,mohnesee,Möhnesee,7,11612,51.5,8.133333
co,san antero,San Antero,12,11610,9.374101,-75.758909
be,beyne-heusay,Beyne-Heusay,4,11608,50.616667,5.65
be,laarne,Laarne,8,11600,51.033333,3.85
de,harrislee,Harrislee,10,11600,54.8,9.383333
es,tomino,Tomiño,58,11598,41.987722,-8.755018
be,anderlues,Anderlues,3,11597,50.4,4.266667
fr,le pont-de-claix,Le Pont-de-Claix,B9,11597,45.124434,5.706396
fr,la queue-en-brie,La Queue-en-Brie,A8,11589,48.785198,2.58112
be,bernissart,Bernissart,3,11588,50.466667,3.633333
be,theux,Theux,4,11587,50.533333,5.816667
de,bad durrenberg,Bad Dürrenberg,14,11587,51.3,12.066667
ch,worb,Worb,5,11586,46.930286,7.562099
au,morwell,Morwell,7,11585,-38.23476,146.394989
be,zonnebeke,Zonnebeke,9,11581,50.866667,2.983333
de,dinkelsbuhl,Dinkelsbühl,2,11581,49.066667,10.316667
de,billerbeck,Billerbeck,7,11578,51.966667,7.3
es,sada,Sada,58,11573,43.356187,-8.257964
be,boortmeerbeek,Boortmeerbeek,2,11570,50.983333,4.566667
de,schotten,Schotten,5,11570,50.5,9.133333
ch,delemont,Delemont,26,11567,47.366429,7.329005
de,holzgerlingen,Holzgerlingen,1,11567,48.633333,9.016667
be,herk-de-stad,Herk-de-Stad,5,11566,50.933333,5.166667
br,boqueirao,Boqueirão,17,11566,-7.483333,-36.116667
de,neuhausen,Neuhausen,1,11566,48.683333,9.283333
cz,moravska trebova,Moravska Trebova,86,11564,49.755711,16.657149
br,crixas,Crixás,29,11560,-14.45,-49.966667
de,gemunden,Gemünden,2,11560,50.05,9.7
er,ginda,Ginda,0,11560,15.4491667,39.0886111
al,gramsh,Gramsh,43,11556,40.8697222,20.1844444
br,carmo,Carmo,21,11555,-21.933333,-42.616667
bg,ihtiman,Ihtiman,58,11554,42.4333333,23.8166667
fr,vernouillet,Vernouillet,A8,11554,48.97146,1.980817
de,bad sassendorf,Bad Sassendorf,7,11552,51.583333,8.166667
dk,farum,Farum,17,11552,55.809873,12.362286
co,dabeiba,Dabeiba,2,11548,7.001719,-76.267225
et,dabat,Dabat,46,11544,12.984167,37.765
at,volkermarkt,Volkermarkt,2,11543,46.662222,14.634444
ch,amriswil,Amriswil,15,11543,47.546992,9.298365
br,ortigueira,Ortigueira,18,11541,-24.2,-50.916667
de,neuenburg,Neuenburg,1,11538,47.813418,7.563494
de,vilsbiburg,Vilsbiburg,2,11538,48.45,12.35
br,jucurutu,Jucurutu,22,11535,-6.033333,-37.016667
es,atarfe,Atarfe,51,11535,37.224321,-3.686515
es,bolanos de calatrava,Bolaños de Calatrava,54,11535,38.906904,-3.663455
br,quipapa,Quipapá,30,11533,-8.833333,-36.033333
de,ochsenfurt,Ochsenfurt,2,11531,49.65,10.083333
br,barro,Barro,6,11519,-6.716667,-38.866667
cf,bossembele,Bossembélé,17,11518,5.2666667,17.65
de,vienenburg,Vienenburg,6,11518,51.95,10.566667
gb,matlock,Matlock,D3,11516,53.133333,-1.533333
be,malmedy,Malmédy,4,11514,50.416667,6.033333
de,hirschaid,Hirschaid,2,11514,49.819444,10.990833
de,ergolding,Ergolding,2,11513,48.583333,12.166667
br,aguas formosas,Águas Formosas,15,11512,-17.083333,-40.95
br,sao jose da coroa grande,São José da Coroa Grande,30,11512,-8.9,-35.15
at,ried,Ried,4,11511,48.216667,13.5
br,amarante do maranhao,Amarante do Maranhão,13,11510,-5.6,-46.75
de,lorch,Lorch,1,11503,48.8,9.683333
gb,dalkeith,Dalkeith,V5,11502,55.866667,-3.066667
br,itirucu,Itiruçu,5,11499,-13.516667,-40.15
at,korneuburg,Korneuburg,3,11498,48.35,16.333333
de,poing,Poing,2,11498,48.166667,11.816667
br,pao de acucar,Pão de Açúcar,2,11497,-9.75,-37.433333
fr,marly,Marly,B4,11497,50.345561,3.549588
de,steinheim,Steinheim,1,11493,48.966667,9.283333
fr,bernay,Bernay,A7,11491,49.09378,0.601411
co,san pedro,San Pedro,27,11489,9.395603,-75.064758
be,farciennes,Farciennes,3,11488,50.433333,4.55
bo,portachuelo,Portachuelo,8,11486,-17.35,-63.4
fr,trelaze,Trélazé,B5,11481,47.445648,-0.465395
br,luis correia,Luís Correia,20,11480,-2.883611,-41.666111
es,pilas,Pilas,51,11480,37.303373,-6.300969
de,gundelfingen,Gundelfingen,1,11475,48.05,7.866667
ch,ebikon,Ebikon,11,11473,47.079366,8.340411
gr,ialisos,Ialisós,47,11473,36.4,28.1666667
gp,basse-terre,Basse-Terre,0,11472,16,-61.7166667
ee,johvi,Jõhvi,3,11469,59.3591667,27.4211111
gb,honiton,Honiton,D4,11463,50.8,-3.183333
ca,amherstburg,Amherstburg,8,11459,42.1,-83.1
co,chivolo,Chivolo,38,11457,10.025022,-74.622789
de,geeste,Geeste,6,11456,52.6,7.266667
at,rankweil,Rankweil,8,11455,47.283056,9.65
de,rodenbach,Rodenbach,5,11455,50.15,9.033333
cm,rey bouba,Rey Bouba,13,11454,8.6666667,14.1833333
de,ruthen,Rüthen,7,11453,51.483333,8.45
cz,susice,Susice,87,11452,49.237292,13.523972
fr,mericourt,Méricourt,B4,11450,50.401157,2.86246
de,lugde,Lügde,7,11448,51.95,9.25
de,wald-michelbach,Wald-Michelbach,5,11447,49.57,8.831667
de,westerkappeln,Westerkappeln,7,11443,52.316667,7.883333
ec,valdez,Valdez,9,11441,1.2491667,-78.9830556
de,marpingen,Marpingen,9,11439,49.45,7.05
de,gartringen,Gärtringen,1,11438,48.65,8.9
de,neuhof,Neuhof,5,11437,50.433333,9.616667
do,samana,Samaná,20,11433,19.2166667,-69.3166667
de,raesfeld,Raesfeld,7,11430,51.766667,6.85
de,roding,Roding,2,11428,49.196389,12.518611
co,candelaria,Candelaria,4,11427,10.459117,-74.879697
de,floha,Flöha,13,11427,50.866667,13.066667
br,uaua,Uauá,5,11425,-9.833333,-39.466667
de,friedrichsthal,Friedrichsthal,9,11425,49.316667,7.1
fr,auray,Auray,A2,11425,47.670252,-2.991828
br,castilho,Castilho,27,11419,-20.866667,-51.483333
fr,roquebrune-cap-martin,Roquebrune-Cap-Martin,B8,11416,43.764078,7.482065
et,awash,Awash,45,11415,8.983333,40.166667
de,bad wildbad,Bad Wildbad,1,11411,48.75,8.55
br,carinhanha,Carinhanha,5,11408,-14.3,-43.783333
de,raubling,Raubling,2,11403,47.783333,12.1
be,profondeville,Profondeville,7,11401,50.383333,4.866667
gm,kuntaur,Kuntaur,3,11399,13.65,-14.8666667
az,badamdar,Badamdar,9,11398,40.339444,49.803889
ch,richterswil,Richterswil,17,11398,47.207416,8.705841
de,braunfels,Braunfels,5,11398,50.516667,8.4
et,leku,Leku,54,11398,6.866667,38.45
de,stelle,Stelle,6,11396,53.383333,10.116667
de,miesbach,Miesbach,2,11394,47.783333,11.833333
br,cuite,Cuité,17,11392,-6.483333,-36.15
fr,arcachon,Arcachon,97,11391,44.659252,-1.169382
br,porecatu,Porecatu,18,11390,-22.716667,-51.4
am,vardenis,Vardenis,4,11382,40.1805556,45.7283333
br,silvania,Silvânia,29,11377,-16.666667,-48.6
de,bad doberan,Bad Doberan,12,11373,54.1,11.9
br,assare,Assaré,6,11369,-6.866667,-39.866667
do,sanchez,Sánchez,20,11368,19.2333333,-69.6
be,enghien,Enghien,3,11367,50.7,4.033333
ch,ruti,Ruti,17,11361,47.261507,8.852445
gb,kingsteignton,Kingsteignton,D4,11360,50.55,-3.583333
dk,espergaerde,Espergærde,17,11358,56,12.566667
au,murray bridge,Murray Bridge,5,11356,-35.119862,139.273453
cz,boskovice,Boskovice,78,11356,49.490899,16.659172
gr,ermoupolis,Ermoúpolis,49,11351,37.45,24.9333333
de,lichtenau,Lichtenau,7,11350,51.616667,8.9
gb,cowdenbeath,Cowdenbeath,V1,11350,56.116667,-3.35
cz,frenstat,Frenstat,85,11348,49.544884,18.210243
de,waltershausen,Waltershausen,15,11345,50.9,10.566667
br,nova soure,Nova Soure,5,11340,-11.233333,-38.483333
br,joao alfredo,João Alfredo,30,11334,-7.866667,-35.583333
br,bodoco,Bodocó,30,11329,-7.783333,-39.916667
de,bockenem,Bockenem,6,11328,52.016667,10.133333
es,santona,Santoña,39,11328,43.443864,-3.457571
cm,monatele,Monatélé,11,11327,4.2666667,11.2
ch,munsingen,Munsingen,5,11326,46.87309,7.568647
gb,inverurie,Inverurie,T6,11324,57.266667,-2.366667
br,caravelas,Caravelas,5,11322,-17.75,-39.25
de,kyritz,Kyritz,11,11321,52.95,12.4
de,dassel,Dassel,6,11319,51.8,9.683333
dk,struer,Struer,18,11317,56.486241,8.60442
at,neunkirchen,Neunkirchen,3,11313,47.716667,16.083333
co,venadillo,Venadillo,28,11311,4.719295,-74.929181
co,pelaya,Pelaya,10,11306,8.688187,-73.664515
ca,wetaskiwin,Wetaskiwin,1,11302,52.966667,-113.383333
de,manching,Manching,2,11297,48.716667,11.5
be,deerlijk,Deerlijk,9,11292,50.85,3.35
co,sabana de torres,Sabana de Torres,26,11292,7.391498,-73.495739
es,grado,Grado,34,11289,43.388014,-6.074327
br,farias brito,Farias Brito,6,11288,-6.916667,-39.566667
de,welzheim,Welzheim,1,11286,48.883333,9.65
es,torrijos,Torrijos,54,11284,39.981945,-4.283494
et,gewane,Gewane,45,11279,10.166389,40.645278
br,ribeirao do pinhal,Ribeirão do Pinhal,18,11275,-23.4,-50.3
br,itanhandu,Itanhandu,15,11274,-22.3,-44.95
de,isselburg,Isselburg,7,11274,51.833333,6.466667
co,cimitarra,Cimitarra,26,11267,6.314192,-73.949684
fr,chateau-gontier,Château-Gontier,B5,11267,47.827711,-0.700268
at,worgl,Worgl,7,11265,47.483333,12.066667
co,san vicente de chucuri,San Vicente de Chucurí,26,11265,6.881,-73.409766
co,cumaral,Cumaral,19,11264,4.270802,-73.486694
de,niesky,Niesky,13,11260,51.3,14.816667
be,virton,Virton,6,11259,49.566667,5.533333
de,bad schwalbach,Bad Schwalbach,5,11259,50.133333,8.066667
er,edd,Edd,0,11259,13.9297222,41.6925
br,quixere,Quixeré,6,11258,-5.083333,-37.983333
br,barreirinha,Barreirinha,4,11257,-2.793611,-57.068889
ca,petawawa,Petawawa,8,11256,45.9,-77.283333
br,lapao,Lapão,5,11253,-11.4,-41.833333
br,mozarlandia,Mozarlândia,29,11252,-14.783333,-50.583333
de,markt schwaben,Markt Schwaben,2,11251,48.2,11.883333
au,port lincoln,Port Lincoln,5,11247,-34.72625,135.87442
de,meitingen,Meitingen,2,11245,48.55,10.85
de,felsberg,Felsberg,5,11244,51.133333,9.416667
br,altonia,Altônia,18,11242,-23.933333,-53.9
bg,kostinbrod,Kostinbrod,58,11239,42.8166667,23.2166667
br,riachao das neves,Riachão das Neves,5,11236,-11.766667,-44.933333
fr,auchel,Auchel,B4,11227,50.503451,2.473462
fr,chateauneuf-les-martigues,Châteauneuf-lès-Martigues,B8,11225,43.384848,5.16283
ad,encamp,Encamp,3,11224,42.5333333,1.5833333
bf,dano,Dano,52,11224,11.15,-3.0666667
fr,ostwald,Ostwald,C1,11224,48.544203,7.71087
es,consuegra,Consuegra,54,11223,39.462457,-3.608002
br,monte azul,Monte Azul,15,11222,-15.15,-42.883333
co,ponedera,Ponedera,4,11222,10.641035,-74.750257
co,natagaima,Natagaima,28,11217,3.620569,-75.094148
br,pedregulho,Pedregulho,27,11216,-20.266667,-47.483333
br,ribeiropolis,Ribeirópolis,28,11215,-10.533333,-37.433333
al,bulqize,Bulqizë,41,11212,41.4916667,20.2219444
de,olbernhau,Olbernhau,13,11206,50.666667,13.333333
br,brasileia,Brasiléia,1,11200,-11,-68.733333
de,steinau,Steinau,5,11199,50.316667,9.466667
gq,aconibe,Aconibe,6,11199,1.3,10.9333333
at,hall,Hall,6,11197,47.6,14.45
br,pedra,Pedra,30,11197,-8.5,-36.95
es,alcaudete,Alcaudete,51,11197,37.590912,-4.082367
ch,gland,Gland,7,11194,46.421233,6.266986
fr,mondeville,Mondeville,99,11193,49.170604,-0.317979
de,lauffen,Lauffen,1,11191,49.074444,9.146944
fr,etaples,Étaples,B4,11191,50.516667,1.640689
br,codajas,Codajás,4,11185,-3.833333,-62.083333
de,morbach,Morbach,8,11184,49.816667,7.116667
br,iranduba,Iranduba,4,11181,-3.25,-60.1
de,rehburg-loccum,Rehburg-Loccum,6,11180,52.466667,9.2
br,pinheiro machado,Pinheiro Machado,23,11176,-31.566667,-53.383333
de,premnitz,Premnitz,11,11176,52.533333,12.333333
de,grunwald,Grünwald,2,11173,48.05,11.516667
br,sao bernardo,São Bernardo,13,11171,-3.366667,-42.4
fr,mions,Mions,B9,11171,45.664319,4.949939
br,terra nova,Terra Nova,5,11169,-12.366667,-40.666667
co,marsella,Marsella,24,11158,4.937222,-75.737778
be,nevele,Nevele,8,11153,51.033333,3.55
et,lalibela,Lalibela,46,11152,12.033333,39.033333
br,jacupiranga,Jacupiranga,27,11149,-24.700034,-48.004445
fr,obernai,Obernai,C1,11146,48.462783,7.481764
fr,morangis,Morangis,A8,11145,48.703827,2.339084
es,sanlucar la mayor,Sanlúcar la Mayor,51,11143,37.38714,-6.201059
co,majagual,Majagual,27,11139,8.538865,-74.62038
au,parkes,Parkes,2,11137,-33.137199,148.175903
de,rosendahl,Rosendahl,7,11132,51.766667,7.95
de,sinzheim,Sinzheim,1,11131,48.766667,8.166667
au,lithgow,Lithgow,2,11129,-33.482471,150.136307
br,itaquitinga,Itaquitinga,30,11128,-7.666667,-35.1
gb,largs,Largs,V7,11126,55.783333,-4.85
br,belem de sao francisco,Belém de São Francisco,30,11124,-8.766667,-38.966667
de,altensteig,Altensteig,1,11122,48.583333,8.6
br,camapua,Camapuã,11,11119,-19.5,-54.083333
es,arrigorriaga,Arrigorriaga,59,11118,43.210062,-2.885616
fr,saint-martin-de-crau,Saint-Martin-de-Crau,B8,11117,43.638328,4.813693
fr,apt,Apt,B8,11115,43.87566,5.392292
br,independencia,Independência,6,11113,-5.383333,-40.316667
cl,yumbel,Yumbel,6,11111,-37.083333,-72.566667
dk,flong,Fløng,17,11108,55.662115,12.186975
br,iguaba grande,Iguaba Grande,21,11104,-22.833333,-42.216667
co,garagoa,Garagoa,36,11102,5.082356,-73.363342
de,bad gandersheim,Bad Gandersheim,6,11100,51.866667,10.033333
fr,oissel,Oissel,A7,11100,49.333093,1.094129
br,itabera,Itaberá,27,11098,-23.85,-49.15
br,reserva,Reserva,18,11097,-24.633333,-50.866667
gh,akropong,Akropong,8,11096,5.9666667,-0.0833333
co,san pedro de uraba,San Pedro de Urabá,2,11095,8.275147,-76.376407
bf,bousse,Boussé,73,11093,13.1,-3.3833333
de,apen,Apen,6,11093,53.216667,7.8
br,monte siao,Monte Sião,15,11090,-22.433333,-46.566667
fr,lamballe,Lamballe,A2,11085,48.467617,-2.514361
fr,saint-andre-les-vergers,Saint-André-les-Vergers,A4,11085,48.285266,4.052104
be,gistel,Gistel,9,11084,51.166667,2.95
de,ebersberg,Ebersberg,2,11082,48.083333,11.966667
es,brenes,Brenes,51,11078,37.549445,-5.871389
fr,aubenas,Aubenas,B9,11076,44.620057,4.389937
de,nideggen,Nideggen,7,11075,50.7,6.483333
br,botelhos,Botelhos,15,11073,-21.65,-46.4
de,kissing,Kissing,2,11072,48.3,10.983333
de,wolnzach,Wolnzach,2,11071,48.6,11.616667
do,pedernales,Pedernales,16,11071,18.0333333,-71.75
be,olen,Olen,1,11070,51.15,4.85
de,haigerloch,Haigerloch,1,11066,48.366667,8.8
es,los corrales de buelna,Los Corrales de Buelna,39,11066,43.263577,-4.072621
de,diez,Diez,8,11065,50.366667,8.016667
fr,porto-vecchio,Porto-Vecchio,A5,11065,41.589364,9.279907
co,la victoria,La Victoria,29,11064,4.522711,-76.03738
dk,hobro,Hobro,19,11064,56.638115,9.795317
de,laichingen,Laichingen,1,11063,48.5,9.683333
es,villacarrillo,Villacarrillo,51,11063,38.115603,-3.084799
fr,saint-saulve,Saint-Saulve,B4,11061,50.371412,3.556119
fi,valkeala,Valkeala,13,11059,60.95,26.8
br,caninde de sao francisco,Canindé de São Francisco,28,11053,-9.65,-37.8
br,moncao,Monção,13,11051,-3.5,-45.25
dk,dragor,Dragør,17,11045,55.594566,12.668952
br,novo aripuana,Novo Aripuanã,4,11044,-5.120278,-60.378889
br,nova londrina,Nova Londrina,18,11042,-22.75,-53
br,areal,Areal,21,11041,-22.228889,-43.106944
de,donzdorf,Donzdorf,1,11038,48.683333,9.816667
am,martuni,Martuni,4,11037,40.1447222,45.3063889
cz,domazlice,Domazlice,87,11036,49.441403,12.925536
de,gengenbach,Gengenbach,5,11035,48.4,8.016667
af,rudbar,Rudbar,19,11034,30.15,62.6
de,schwaigern,Schwaigern,1,11032,49.143889,9.055
au,gympie,Gympie,4,11029,-26.189159,152.658188
al,kamze,Kamzë,50,11026,41.3816667,19.7602778
ca,new waterford,New Waterford,7,11026,46.25,-60.083333
fr,bondues,Bondues,B4,11026,50.701956,3.094972
be,seneffe,Seneffe,3,11025,50.516667,4.25
bg,etropole,Etropole,58,11024,42.8333333,24
de,marktheidenfeld,Marktheidenfeld,2,11023,49.844167,9.603889
es,vilanova del cami,Vilanova del Camí,56,11015,41.571646,1.637509
fr,quimperle,Quimperlé,A2,11015,47.866667,-3.55
be,wichelen,Wichelen,8,11014,51,3.983333
at,bad voslau,Bad Voslau,3,11013,47.966667,16.2
de,essenbach,Essenbach,2,11013,48.616667,12.216667
dk,odder,Odder,18,11009,55.977212,10.168293
fr,oloron-sainte-marie,Oloron-Sainte-Marie,97,11007,43.200001,-0.6
au,bairnsdale,Bairnsdale,7,11006,-37.822891,147.610413
cz,rumburk,Rumburk,83,11000,50.953564,14.553788
br,astolfo dutra,Astolfo Dutra,15,10999,-21.316667,-42.866667
de,gaimersheim,Gaimersheim,2,10998,48.816667,11.366667
fr,plan-de-cuques,Plan-de-Cuques,B8,10995,43.346437,5.462554
de,grevesmuhlen,Grevesmühlen,12,10993,53.866667,11.183333
au,kurri kurri,Kurri Kurri,2,10991,-32.819328,151.47908
ca,haileybury,Haileybury,8,10991,47.433333,-79.633333
de,lauingen,Lauingen,2,10991,48.566667,10.433333
au,bowen,Bowen,4,10983,-20.01367,148.247543
de,anrochte,Anröchte,7,10981,51.566667,8.333333
br,seara,Seara,26,10976,-27.116667,-52.283333
ge,gardabani,Gardabani,8,10973,41.4547222,45.0947222
at,hollabrunn,Hollabrunn,3,10966,48.55,16.083333
es,reinosa,Reinosa,39,10960,42.999585,-4.138007
de,ueckermunde,Ueckermünde,12,10951,53.733333,14.05
be,meulebeke,Meulebeke,9,10948,50.95,3.283333
br,caiaponia,Caiapônia,29,10947,-16.95,-51.816667
co,soata,Soatá,36,10945,6.333691,-72.682826
be,chaumont-gistoux,Chaumont-Gistoux,2,10943,50.683333,4.733333
fi,keuruu,Keuruu,15,10942,62.266667,24.7
gr,ayios stefanos,Áyios Stéfanos,35,10940,38.15,23.85
